driver_trip,prob
1041_36,0.984612837756
1041_37,0.0204280685458
1041_38,0.986777833198
1041_39,0.04240051484
1041_40,0.100223307705
1041_41,0.760315440045
1041_42,0.100224024354
1041_43,0.0204259186
1041_44,0.0204252019514
1041_45,0.915727856989
1041_46,0.961214977382
1041_47,0.971797727363
1041_48,0.0676122128382
1041_49,0.736540622503
1041_50,0.0564891098072
1041_51,0.962724955997
1041_52,0.94636673489
1041_53,0.837465529198
1041_54,0.0957313542355
1041_55,0.879709814643
1041_56,0.0204209020598
1041_57,0.078930960939
1041_58,0.727486484001
1041_59,0.0204194687625
1041_60,0.890637989253
1041_61,0.0975695579128
1041_62,0.983193156865
1041_63,0.755356231684
1041_64,0.797917992462
1041_65,0.0673054872344
1041_66,0.050222017738
1041_67,0.882635174257
1041_68,0.941995178387
1041_69,0.100225457651
1041_70,0.780465448932
1041_71,0.961441438342
1041_72,0.944230405392
1041_73,0.0505007940462
1041_74,0.915639709211
1041_75,0.0420113746463
1041_76,0.903501831752
1041_77,0.88316406093
1041_78,0.9047115346
1041_79,0.971984056001
1041_80,0.953264477734
1041_81,0.0673047705858
1041_82,0.728896131811
1041_83,0.100226174299
1041_84,0.889858992217
1041_85,0.0204187521139
1041_86,0.909131823209
1041_87,0.100226890948
1041_88,0.911284635625
1041_89,0.97506636166
1041_90,0.0850461235035
1041_91,0.928216175617
1041_92,0.0764864725401
1041_93,0.0964250700872
1041_94,0.915618209752
1041_95,0.816563039274
1041_96,0.834404006348
1041_97,0.843122036654
1041_98,0.821922854207
1041_99,0.848079811718
1041_100,0.0880517477617
1041_101,0.752159262247
1041_102,0.76855044919
1041_103,0.755154136777
1041_104,0.100228324245
1041_105,0.082580852295
1041_106,0.837576609732
1041_107,0.738733567241
1041_108,0.947352126725
1041_109,0.75252331974
1041_110,0.0286795606082
1041_111,0.925988831746
1041_112,0.800368930698
1041_113,0.788132155731
1041_114,0.733516365381
1041_115,0.932590598715
1041_116,0.753171170081
1041_117,0.915928518599
1041_118,0.063783875979
1041_119,0.728943430619
1041_120,0.0926626648999
1041_121,0.100229757542
1041_122,0.0204173188167
1041_123,0.784024325915
1041_124,0.755539693727
1041_125,0.966657923553
1041_126,0.783597203345
1041_127,0.733741393044
1041_128,0.807002946854
1041_129,0.0868592444794
1041_130,0.731686761487
1041_131,0.882089088019
1041_132,0.755775471119
1041_133,0.751613892657
1041_134,0.933416894559
1041_135,0.91192531948
1041_136,0.100230474191
1041_137,0.800748037811
1041_138,0.0995510913114
1041_139,0.778338435866
1041_140,0.10023119084
1041_141,0.797371906223
1041_142,0.100232624137
1041_143,0.0607388360474
1041_144,0.0682227974515
1041_145,0.0675190485193
1041_146,0.753002041009
1041_147,0.917542411263
1041_148,0.0568266513011
1041_149,0.100234057434
1041_150,0.0564203115409
1041_151,0.91416842962
1041_152,0.785459773075
1041_153,0.0210866686158
1041_154,0.910196046391
1041_155,0.946485698559
1041_156,0.736934062589
1041_157,0.0328174896656
1041_158,0.908775648851
1041_159,0.920489986984
1041_160,0.100234774083
1041_161,0.785927744616
1041_162,0.735469949484
1041_163,0.891920073612
1041_164,0.896530274101
1041_165,0.832498437702
1041_166,0.806424611429
1041_167,0.720175951559
1041_168,0.0204166021681
1041_169,0.841473744858
1041_170,0.840903292567
1041_171,0.803416120576
1041_172,0.924711763928
1041_173,0.0204144522223
1041_174,0.813414085294
1041_175,0.0384825969049
1041_176,0.736949112209
1041_177,0.728111401586
1041_178,0.767461859956
1041_179,0.966286699574
1041_180,0.935265131317
1041_181,0.856062560553
1041_182,0.0204130189251
1041_183,0.797053714242
1041_184,0.903247421496
1041_185,0.789526753921
1041_186,0.077987851372
1041_187,0.0204123022765
1041_188,0.795299358451
1041_189,0.0204115856279
1041_190,0.020409435682
1041_191,0.774071510059
1041_192,0.100235490731
1041_193,0.910755748953
1041_194,0.10023620738
1041_195,0.906281711699
1041_196,0.72853637421
1041_197,0.83994943327
1041_198,0.831343916796
1041_199,0.0740090183053
1041_200,0.900532756572
1042_1,0.999924035248
1042_2,0.0636011305842
1042_3,0.0312766951603
1042_4,0.999666758398
1042_5,0.0399553097925
1042_6,0.999594376888
1042_7,0.996947793582
1042_8,0.997319734209
1042_9,0.0293661099738
1042_10,0.981609363444
1042_11,0.987223588632
1042_12,0.971909524546
1042_13,0.0204087190334
1042_14,0.991804406529
1042_15,0.981209473521
1042_16,0.949128698622
1042_17,0.960510511801
1042_18,0.978947013868
1042_19,0.0204080023848
1042_20,0.936936355869
1042_21,0.0279263629221
1042_22,0.972042104538
1042_23,0.760430820471
1042_24,0.946170373172
1042_25,0.942875222876
1042_26,0.0204072857362
1042_27,0.961263709487
1042_28,0.822860230585
1042_29,0.979318954495
1042_30,0.0609495307379
1042_31,0.961518119742
1042_32,0.970413878903
1042_33,0.957582285592
1042_34,0.832446839002
1042_35,0.944245455013
1042_36,0.900816549421
1042_37,0.838132729051
1042_38,0.0565034427793
1042_39,0.829699924891
1042_40,0.9569867506
1042_41,0.828560453606
1042_42,0.960133554633
1042_43,0.801514135172
1042_44,0.93994556337
1042_45,0.909979618511
1042_46,0.897535732097
1042_47,0.737315319648
1042_48,0.818155432479
1042_49,0.0405257620837
1042_50,0.84743052808
1042_51,0.915975100759
1042_52,0.947503339581
1042_53,0.91490944428
1042_54,0.946085091988
1042_55,0.869775631651
1042_56,0.86386973048
1042_57,0.917664958174
1042_58,0.904020685343
1042_59,0.838698881451
1042_60,0.847505059536
1042_61,0.757568525934
1042_62,0.875598401584
1042_63,0.812433709999
1042_64,0.878644874813
1042_65,0.790199686963
1042_66,0.903337002572
1042_67,0.940867173479
1042_68,0.726389294983
1042_69,0.807647930601
1042_70,0.827104940285
1042_71,0.90938336687
1042_72,0.908238879045
1042_73,0.84355130917
1042_74,0.0319625278774
1042_75,0.780014676958
1042_76,0.820152015498
1042_77,0.871185279461
1042_78,0.0262293390204
1042_79,0.955157863354
1042_80,0.75393798409
1042_81,0.81820631453
1042_82,0.791169312528
1042_83,0.888553975104
1042_84,0.0274533748414
1042_85,0.946326602568
1042_86,0.0453065249418
1042_87,0.876033407289
1042_88,0.8588940392
1042_89,0.917216336146
1042_90,0.827314201678
1042_91,0.726857983172
1042_92,0.852484334058
1042_93,0.926269041352
1042_94,0.762984239458
1042_95,0.892721286754
1042_96,0.763022938483
1042_97,0.823746008263
1042_98,0.858967137358
1042_99,0.844366855285
1042_100,0.839204835368
1042_101,0.800628357494
1042_102,0.762860259249
1042_103,0.744660967871
1042_104,0.863646136114
1042_105,0.90684714745
1042_106,0.853561456914
1042_107,0.757754854572
1042_108,0.838859410739
1042_109,0.855467742209
1042_110,0.865662785295
1042_111,0.919542577525
1042_112,0.719994639462
1042_113,0.733663994994
1042_114,0.0686642529934
1042_115,0.865089466409
1042_116,0.80408260378
1042_117,0.80839969499
1042_118,0.917480779482
1042_119,0.807511050717
1042_120,0.875222161065
1042_121,0.882162186177
1042_122,0.756262792172
1042_123,0.893555465733
1042_124,0.841594858472
1042_125,0.913559278304
1042_126,0.803903441629
1042_127,0.90995453581
1042_128,0.0302748204076
1042_129,0.0373330925391
1042_130,0.86058174667
1042_131,0.831954501409
1042_132,0.920290042022
1042_133,0.910639651879
1042_134,0.0204065690876
1042_135,0.865429874497
1042_136,0.915435464358
1042_137,0.0439757084784
1042_138,0.0853929814293
1042_139,0.0422113196077
1042_140,0.778095491988
1042_141,0.910715616631
1042_142,0.947024618312
1042_143,0.819440383431
1042_144,0.833495295915
1042_145,0.888321780955
1042_146,0.802798369476
1042_147,0.836677932379
1042_148,0.738568738062
1042_149,0.919169920249
1042_150,0.82389148793
1042_151,0.818287295822
1042_152,0.725196075052
1042_153,0.854221490282
1042_154,0.813456367562
1042_155,0.774668478349
1042_156,0.831466463708
1042_157,0.867824197494
1042_158,0.76407426199
1042_159,0.85227220607
1042_160,0.020405852439
1042_161,0.791575652289
1042_162,0.0354253739469
1042_163,0.841885817807
1042_164,0.828174180007
1042_165,0.070109733234
1042_166,0.77439543523
1042_167,0.926382271832
1042_168,0.849189183762
1042_169,0.755943166893
1042_170,0.838165694887
1042_171,0.85088334107
1042_172,0.842533668148
1042_173,0.0316751517859
1042_174,0.806117169176
1042_175,0.885743995915
1042_176,0.836277325807
1042_177,0.839868451978
1042_178,0.765601440171
1042_179,0.849010738259
1042_180,0.83695527539
1042_181,0.85655848139
1042_182,0.0204051357904
1042_183,0.849782568809
1042_184,0.914862145472
1042_185,0.843588574898
1042_186,0.0451868446244
1042_187,0.843850151639
1042_188,0.807484534718
1042_189,0.819718443091
1042_190,0.852796792851
1042_191,0.763182034474
1042_192,0.850764377401
1042_193,0.922893626412
1042_194,0.780597312276
1042_195,0.813932938886
1042_196,0.760408604364
1042_197,0.83336916576
1042_198,0.766897140853
1042_199,0.758449287072
1042_200,0.730126617469
1043_1,0.0722811785135
1043_2,0.999100605998
1043_3,0.954907036342
1043_4,0.999568577539
1043_5,0.045906359826
1043_6,0.0204044191418
1043_7,0.99846135544
1043_8,0.052921633041
1043_9,0.997943218498
1043_10,0.993407549463
1043_11,0.992272378069
1043_12,0.996180262924
1043_13,0.744719733057
1043_14,0.991470448278
1043_15,0.0364401483746
1043_16,0.97745925136
1043_17,0.053771578289
1043_18,0.983852473584
1043_19,0.969632015272
1043_20,0.934990654901
1043_21,0.0445956095235
1043_22,0.980221215092
1043_23,0.976506108712
1043_24,0.979926672514
1043_25,0.967032014126
1043_26,0.0447876713503
1043_27,0.960363598836
1043_28,0.049215126445
1043_29,0.968414429289
1043_30,0.980079318667
1043_31,0.808964414092
1043_32,0.0562991979263
1043_33,0.937233048392
1043_34,0.961909409882
1043_35,0.0366193105264
1043_36,0.762978506269
1043_37,0.96593410846
1043_38,0.932678029845
1043_39,0.0809175108779
1043_40,0.0606944038337
1043_41,0.0210343532674
1043_42,0.904151832038
1043_43,0.0478699770094
1043_44,0.100236924028
1043_45,0.930956639891
1043_46,0.943140382861
1043_47,0.906758999671
1043_48,0.957411006575
1043_49,0.95828818447
1043_50,0.880850719226
1043_51,0.976366362234
1043_52,0.768151992564
1043_53,0.917716556874
1043_54,0.852584664863
1043_55,0.845036205084
1043_56,0.827589394743
1043_57,0.752801379399
1043_58,0.735643378447
1043_59,0.0225866141505
1043_60,0.0305156143396
1043_61,0.863176731276
1043_62,0.880207885425
1043_63,0.0204037024932
1043_64,0.957546453162
1043_65,0.912486455339
1043_66,0.788427414957
1043_67,0.838728264044
1043_68,0.838302574771
1043_69,0.764320789111
1043_70,0.84908240312
1043_71,0.020402269196
1043_72,0.86169326866
1043_73,0.0245968134934
1043_74,0.0392042620522
1043_75,0.931124335665
1043_76,0.0204015525474
1043_77,0.0624480429753
1043_78,0.0727763827011
1043_79,0.892393061692
1043_80,0.91923656857
1043_81,0.912359608536
1043_82,0.903387884623
1043_83,0.942217339455
1043_84,0.880551876757
1043_85,0.0278532647642
1043_86,0.831179087616
1043_87,0.780652494219
1043_88,0.77651528181
1043_89,0.850654730164
1043_90,0.849256548731
1043_91,0.0204008358988
1043_92,0.852722978044
1043_93,0.763354030139
1043_94,0.835083389228
1043_95,0.813527315774
1043_96,0.760857943041
1043_97,0.785767215328
1043_98,0.803446936466
1043_99,0.897645379334
1043_100,0.80651132591
1043_101,0.888985397565
1043_102,0.901490199111
1043_103,0.0204001192501
1043_104,0.911736840896
1043_105,0.818945895892
1043_106,0.795431221795
1043_107,0.0429616506993
1043_108,0.898732535271
1043_109,0.0503839803232
1043_110,0.805512317752
1043_111,0.769653371396
1043_112,0.777273496036
1043_113,0.0221379921224
1043_114,0.879668965673
1043_115,0.96138052321
1043_116,0.0356138525306
1043_117,0.851205116294
1043_118,0.951623352424
1043_119,0.914584802461
1043_120,0.72328835646
1043_121,0.716757537703
1043_122,0.829436914852
1043_123,0.813452784319
1043_124,0.856056827365
1043_125,0.913997150603
1043_126,0.834723631627
1043_127,0.814736301974
1043_128,0.804059671025
1043_129,0.059688945838
1043_130,0.950446615411
1043_131,0.832507037485
1043_132,0.885788428129
1043_133,0.721658697528
1043_134,0.826419107568
1043_135,0.7977696462
1043_136,0.0451732283009
1043_137,0.0737288086999
1043_138,0.82250262293
1043_139,0.0510934624442
1043_140,0.0203994026015
1043_141,0.792619809309
1043_142,0.822972744416
1043_143,0.898459492152
1043_144,0.852328104662
1043_145,0.801521301658
1043_146,0.845228266911
1043_147,0.901728843097
1043_148,0.806859617133
1043_149,0.83443912213
1043_150,0.819248321605
1043_151,0.734629320668
1043_152,0.846865808978
1043_153,0.956771039369
1043_154,0.725545082924
1043_155,0.0203986859529
1043_156,0.028099791885
1043_157,0.825789173442
1043_158,0.847206933715
1043_159,0.755753255012
1043_160,0.0334603234662
1043_161,0.82177164135
1043_162,0.77769345212
1043_163,0.728391611192
1043_164,0.0203958193585
1043_165,0.80161804922
1043_166,0.0321180406251
1043_167,0.0298319315684
1043_168,0.810016454247
1043_169,0.0203951027099
1043_170,0.941203281676
1043_171,0.763537492183
1043_172,0.825830022413
1043_173,0.815665078569
1043_174,0.856893872938
1043_175,0.0582327158683
1043_176,0.0777728567899
1043_177,0.858232572536
1043_178,0.743461298103
1043_179,0.831693641316
1043_180,0.849771102431
1043_181,0.848857375457
1043_182,0.0203943860613
1043_183,0.895180824774
1043_184,0.789409940198
1043_185,0.787999575739
1043_186,0.907257787102
1043_187,0.889926357187
1043_188,0.88263374096
1043_189,0.0512210258963
1043_190,0.0326261444875
1043_191,0.904597587472
1043_192,0.913738440456
1043_193,0.885867259476
1043_194,0.860920721461
1043_195,0.904426308455
1043_196,0.769199016179
1043_197,0.95430576816
1043_198,0.0230438359618
1043_199,0.755933133813
1043_200,0.827201687847
1044_1,0.925252833627
1044_2,0.051995006392
1044_3,0.737938087287
1044_4,0.0203936694127
1044_5,0.997913119256
1044_6,0.995979601314
1044_7,0.846584166075
1044_8,0.0889332255484
1044_9,0.998077231787
1044_10,0.996875412073
1044_11,0.0203929527641
1044_12,0.855887698293
1044_13,0.952565028693
1044_14,0.0675950132716
1044_15,0.0403157840419
1044_16,0.991208154888
1044_17,0.984440125442
1044_18,0.934557799142
1044_19,0.0710463929635
1044_20,0.950242370558
1044_21,0.989917470746
1044_22,0.787043566497
1044_23,0.0844269391069
1044_24,0.0511163951997
1044_25,0.93828365525
1044_26,0.988547955258
1044_27,0.877835061887
1044_28,0.0269653371399
1044_29,0.979748227011
1044_30,0.987546797154
1044_31,0.0203922361155
1044_32,0.744114164984
1044_33,0.088933942197
1044_34,0.937144900614
1044_35,0.0476162834025
1044_36,0.0203908028183
1044_37,0.978142934131
1044_38,0.0307048095719
1044_39,0.974713770546
1044_40,0.917692190821
1044_41,0.963610017027
1044_42,0.969639898407
1044_43,0.836740280808
1044_44,0.985339519444
1044_45,0.844594032893
1044_46,0.953217895575
1044_47,0.929099086701
1044_48,0.0889353754943
1044_49,0.974312447326
1044_50,0.0203900861696
1044_51,0.058368162455
1044_52,0.949537904977
1044_53,0.0725664046592
1044_54,0.902446925002
1044_55,0.0203886528724
1044_56,0.0410904811862
1044_57,0.962662607568
1044_58,0.962065639278
1044_59,0.0354260905955
1044_60,0.932054545557
1044_61,0.741197405153
1044_62,0.100237640677
1044_63,0.915993016974
1044_64,0.911725374518
1044_65,0.829923519257
1044_66,0.919360548779
1044_67,0.0203879362238
1044_68,0.0575189338556
1044_69,0.736892496969
1044_70,0.938436301404
1044_71,0.949927761819
1044_72,0.0699355876225
1044_73,0.100238357326
1044_74,0.940078860011
1044_75,0.800714355327
1044_76,0.914868595309
1044_77,0.937371361574
1044_78,0.829837521424
1044_79,0.890890249563
1044_80,0.943859181414
1044_81,0.928216892266
1044_82,0.76689857415
1044_83,0.916992025132
1044_84,0.787400457503
1044_85,0.781842130906
1044_86,0.738151648572
1044_87,0.0602515149945
1044_88,0.95556133652
1044_89,0.0203872195752
1044_90,0.879139362352
1044_91,0.958157037775
1044_92,0.899075093305
1044_93,0.0851213716072
1044_94,0.896687936795
1044_95,0.752184344949
1044_96,0.945460891051
1044_97,0.911973334937
1044_98,0.876681257629
1044_99,0.0889360921429
1044_100,0.0889368087915
1044_101,0.881935008568
1044_102,0.920576701465
1044_103,0.825336251522
1044_104,0.0530205305488
1044_105,0.730966529637
1044_106,0.0889389587373
1044_107,0.0814399477125
1044_108,0.947236746299
1044_109,0.920817495397
1044_110,0.922505202867
1044_111,0.0501324366621
1044_112,0.937259564391
1044_113,0.0872075357025
1044_114,0.0889375254401
1044_115,0.0824812381386
1044_116,0.035272011145
1044_117,0.0203865029266
1044_118,0.0203850696294
1044_119,0.807728195245
1044_120,0.956783222395
1044_121,0.911565561879
1044_122,0.813032111586
1044_123,0.06325857255
1044_124,0.908343509741
1044_125,0.774424817823
1044_126,0.938730843981
1044_127,0.85307485251
1044_128,0.936034811921
1044_129,0.774224872861
1044_130,0.0203843529808
1044_131,0.921172236458
1044_132,0.929094070161
1044_133,0.936299255257
1044_134,0.0986860964426
1044_135,0.838443754547
1044_136,0.929572791431
1044_137,0.778070409287
1044_138,0.920740813996
1044_139,0.824198213534
1044_140,0.0203836363322
1044_141,0.917295167493
1044_142,0.0203829196836
1044_143,0.762784294497
1044_144,0.860434117057
1044_145,0.828869329156
1044_146,0.885063896387
1044_147,0.785575153501
1044_148,0.77824383825
1044_149,0.879245426346
1044_150,0.727735877716
1044_151,0.878845536423
1044_152,0.945625720231
1044_153,0.779500123258
1044_154,0.90344593316
1044_155,0.0296599359027
1044_156,0.826935094565
1044_157,0.889197525553
1044_158,0.0203814863864
1044_159,0.74909128956
1044_160,0.83689866015
1044_161,0.83908515505
1044_162,0.738205397218
1044_163,0.0512246091393
1044_164,0.0203807697378
1044_165,0.719735929315
1044_166,0.0889618914927
1044_167,0.820967561613
1044_168,0.0439749918298
1044_169,0.0326913595108
1044_170,0.915116555727
1044_171,0.91162146047
1044_172,0.907327302016
1044_173,0.76092530801
1044_174,0.0889396753859
1044_175,0.0889403920345
1044_176,0.945569821639
1044_177,0.0889411086831
1044_178,0.809803609611
1044_179,0.852029262192
1044_180,0.730284280163
1044_181,0.0371732798997
1044_182,0.882065438615
1044_183,0.0203800530891
1044_184,0.917705807145
1044_185,0.899934354985
1044_186,0.0889425419803
1044_187,0.83787616885
1044_188,0.895287605417
1044_189,0.0904647036218
1044_190,0.766189092029
1044_191,0.0329450531177
1044_192,0.732315262316
1044_193,0.760129828056
1044_194,0.73308494292
1044_195,0.904976694585
1044_196,0.752468137797
1044_197,0.826918611647
1044_198,0.771830549865
1044_199,0.795152445487
1044_200,0.823670760159
1045_1,0.997703141214
1045_2,0.997197187297
1045_3,0.0889454085748
1045_4,0.997207937027
1045_5,0.791707515632
1045_6,0.99676361489
1045_7,0.0203779031433
1045_8,0.0203771864947
1045_9,0.994545587451
1045_10,0.088946841872
1045_11,0.993782356684
1045_12,0.0811712044848
1045_13,0.0203764698461
1045_14,0.992942444517
1045_15,0.0889482751692
1045_16,0.724870716585
1045_17,0.740649885617
1045_18,0.980636154635
1045_19,0.0889497084664
1045_20,0.0603174466664
1045_21,0.0299852943703
1045_22,0.0274712910566
1045_23,0.987030810157
1045_24,0.0768082477647
1045_25,0.988624636659
1045_26,0.933469209908
1045_27,0.926004598016
1045_28,0.928281390641
1045_29,0.981737643544
1045_30,0.762734129094
1045_31,0.0796519094377
1045_32,0.758861360021
1045_33,0.883026464397
1045_34,0.767300614019
1045_35,0.790684141421
1045_36,0.931461877159
1045_37,0.939864582078
1045_38,0.0203728866031
1045_39,0.907949353007
1045_40,0.0322943361824
1045_41,0.978834500037
1045_42,0.0485565263751
1045_43,0.926489052474
1045_44,0.0569312819978
1045_45,0.979311071361
1045_46,0.0385528284684
1045_47,0.804843684601
1045_48,0.742404958056
1045_49,0.949034101006
1045_50,0.948926603715
1045_51,0.088950425115
1045_52,0.893244440238
1045_53,0.760346255935
1045_54,0.908291911042
1045_55,0.0218534826254
1045_56,0.929582824511
1045_57,0.813039278072
1045_58,0.758791845106
1045_59,0.815295287888
1045_60,0.782583145566
1045_61,0.792491529209
1045_62,0.785545770908
1045_63,0.935835583608
1045_64,0.907895604362
1045_65,0.827322801461
1045_66,0.796767054799
1045_67,0.942620812621
1045_68,0.894002654464
1045_69,0.718996347952
1045_70,0.969377605017
1045_71,0.0347280748522
1045_72,0.80367626402
1045_73,0.881570951076
1045_74,0.0889511417636
1045_75,0.750902977239
1045_76,0.929083320432
1045_77,0.949076383274
1045_78,0.935602672811
1045_79,0.0204180354653
1045_80,0.964179752669
1045_81,0.0889518584122
1045_82,0.73088268175
1045_83,0.0591034439259
1045_84,0.950751191069
1045_85,0.958031624269
1045_86,0.760251658319
1045_87,0.894809600796
1045_88,0.886929332711
1045_89,0.81599402028
1045_90,0.0503080155708
1045_91,0.0214958749704
1045_92,0.95002522603
1045_93,0.758829110834
1045_94,0.886464227765
1045_95,0.934959839011
1045_96,0.898076801796
1045_97,0.0889532917094
1045_98,0.773364177884
1045_99,0.925835468944
1045_100,0.812352728707
1045_101,0.0203714533059
1045_102,0.0203707366573
1045_103,0.0244291177194
1045_104,0.898310429241
1045_105,0.779707951354
1045_106,0.0794519644763
1045_107,0.813661329063
1045_108,0.723099877876
1045_109,0.931694071308
1045_110,0.819385201489
1045_111,0.767170183972
1045_112,0.0374162237775
1045_113,0.777391743056
1045_114,0.055022846757
1045_115,0.892997196468
1045_116,0.892245432079
1045_117,0.79132267533
1045_118,0.802235083671
1045_119,0.836703731729
1045_120,0.0842513601982
1045_121,0.883849176998
1045_122,0.827395182971
1045_123,0.763895816486
1045_124,0.883175527307
1045_125,0.805605482071
1045_126,0.804735470661
1045_127,0.0730780917647
1045_128,0.740994593597
1045_129,0.732896464336
1045_130,0.764504251154
1045_131,0.0203700200086
1045_132,0.879769296478
1045_133,0.02036930336
1045_134,0.0234845748552
1045_135,0.0889547250066
1045_136,0.782360984498
1045_137,0.0715931958507
1045_138,0.888407062139
1045_139,0.770508333185
1045_140,0.819995069453
1045_141,0.949060617005
1045_142,0.809418052661
1045_143,0.934891040744
1045_144,0.802581224948
1045_145,0.0889597415469
1045_146,0.0588232343206
1045_147,0.780064842361
1045_148,0.0689251130864
1045_149,0.892734903078
1045_150,0.88615320227
1045_151,0.769176800072
1045_152,0.781612803352
1045_153,0.722488576615
1045_154,0.0222519392509
1045_155,0.88907569529
1045_156,0.838390005901
1045_157,0.0607868515041
1045_158,0.731397952099
1045_159,0.0533523388539
1045_160,0.796400130712
1045_161,0.762281923823
1045_162,0.792001341561
1045_163,0.88821141707
1045_164,0.830594302353
1045_165,0.741161572722
1045_166,0.818876380978
1045_167,0.749372215814
1045_168,0.746893328282
1045_169,0.030919804154
1045_170,0.803595282728
1045_171,0.725107210625
1045_172,0.0340314924061
1045_173,0.92772598797
1045_174,0.898033802879
1045_175,0.890332696947
1045_176,0.808671304812
1045_177,0.0203685867114
1045_178,0.741393766871
1045_179,0.773468091932
1045_180,0.0889604581955
1045_181,0.766889974367
1045_182,0.839547393402
1045_183,0.888016488648
1045_184,0.0319051959888
1045_185,0.903189372959
1045_186,0.033639485618
1045_187,0.744609369171
1045_188,0.020365720117
1045_189,0.833716023686
1045_190,0.877569901902
1045_191,0.744824363753
1045_192,0.0992042333856
1045_193,0.0688061494177
1045_194,0.810293797258
1045_195,0.798192468878
1045_196,0.0410668317821
1045_197,0.762255407825
1045_198,0.0523705302621
1045_199,0.100240507271
1045_200,0.0889647580871
1046_1,0.100242657217
1046_2,0.0583789121842
1046_3,0.991561462651
1046_4,0.0282631877674
1046_5,0.99705672417
1046_6,0.0562769818195
1046_7,0.99404178348
1046_8,0.997243052808
1046_9,0.99673781554
1046_10,0.99004933409
1046_11,0.995423481995
1046_12,0.975995854904
1046_13,0.942726159966
1046_14,0.995042224936
1046_15,0.98915925652
1046_16,0.979225790176
1046_17,0.0346786260983
1046_18,0.0767337163095
1046_19,0.996755015107
1046_20,0.797359006548
1046_21,0.978658204479
1046_22,0.972115202696
1046_23,0.94676805811
1046_24,0.0485837590221
1046_25,0.989397900506
1046_26,0.0283448857086
1046_27,0.0963555551723
1046_28,0.857306662535
1046_29,0.0695908796424
1046_30,0.885535451171
1046_31,0.873098014594
1046_32,0.991826622636
1046_33,0.921276150506
1046_34,0.941194681893
1046_35,0.957055548866
1046_36,0.924356306219
1046_37,0.874874586491
1046_38,0.844624848783
1046_39,0.0672954541539
1046_40,0.968143536115
1046_41,0.863998727229
1046_42,0.916288992849
1046_43,0.824123682079
1046_44,0.918683315845
1046_45,0.937800634089
1046_46,0.0634900500501
1046_47,0.85765925365
1046_48,0.920524386117
1046_49,0.77800734421
1046_50,0.865057217222
1046_51,0.874896085949
1046_52,0.86852579648
1046_53,0.0581710840881
1046_54,0.0275802216448
1046_55,0.0704408248905
1046_56,0.0203650034684
1046_57,0.922211376938
1046_58,0.77867096082
1046_59,0.967357372593
1046_60,0.73567276104
1046_61,0.958250202094
1046_62,0.0241395916821
1046_63,0.940168441087
1046_64,0.0458848603677
1046_65,0.946697109898
1046_66,0.0593607207759
1046_67,0.721910957837
1046_68,0.0309276872887
1046_69,0.869676734143
1046_70,0.856724027218
1046_71,0.0358610963
1046_72,0.0302074554385
1046_73,0.853075569159
1046_74,0.0402190364799
1046_75,0.955980575955
1046_76,0.866100657594
1046_77,0.040808121635
1046_78,0.943770316987
1046_79,0.913313467832
1046_80,0.070226546957
1046_81,0.934711878592
1046_82,0.844971706709
1046_83,0.914354041609
1046_84,0.839464262163
1046_85,0.0424248808926
1046_86,0.828204995897
1046_87,0.0848855942155
1046_88,0.843565642142
1046_89,0.790803821739
1046_90,0.0672947375053
1046_91,0.871830979856
1046_92,0.0211841328263
1046_93,0.765881649777
1046_94,0.83431585857
1046_95,0.072929745503
1046_96,0.844763878613
1046_97,0.8624443164
1046_98,0.868442665242
1046_99,0.94785879729
1046_100,0.0638935232159
1046_101,0.0761482143975
1046_102,0.840271208495
1046_103,0.873553086459
1046_104,0.818897880436
1046_105,0.806976430856
1046_106,0.925035689099
1046_107,0.0338207977156
1046_108,0.86792882819
1046_109,0.906046650955
1046_110,0.817118441944
1046_111,0.839407646923
1046_112,0.0270140692452
1046_113,0.786125539631
1046_114,0.908514788758
1046_115,0.0497447297657
1046_116,0.920482820498
1046_117,0.730643321115
1046_118,0.91634489144
1046_119,0.872974034385
1046_120,0.861796466059
1046_121,0.800933649801
1046_122,0.852805392634
1046_123,0.922268708827
1046_124,0.867363392439
1046_125,0.864326952291
1046_126,0.864541946873
1046_127,0.924212976498
1046_128,0.0227679262481
1046_129,0.927234367026
1046_130,0.0289447205928
1046_131,0.0619700383544
1046_132,0.0203642868198
1046_133,0.848881024861
1046_134,0.832272693391
1046_135,0.871843162883
1046_136,0.869567803555
1046_137,0.036800622624
1046_138,0.86156427191
1046_139,0.836599101032
1046_140,0.871528554144
1046_141,0.767881816039
1046_142,0.0487908704696
1046_143,0.0672839877761
1046_144,0.868722874847
1046_145,0.0683897765769
1046_146,0.0917826204103
1046_147,0.818278696039
1046_148,0.0348133560364
1046_149,0.912778847971
1046_150,0.830686033375
1046_151,0.85983069893
1046_152,0.899390418692
1046_153,0.866420282872
1046_154,0.875092447667
1046_155,0.873576735863
1046_156,0.874112789021
1046_157,0.0519154583966
1046_158,0.723668896871
1046_159,0.834708582006
1046_160,0.91808921415
1046_161,0.818680735908
1046_162,0.0991605178205
1046_163,0.872786989098
1046_164,0.906294611374
1046_165,0.760111195192
1046_166,0.866732025016
1046_167,0.067289720965
1046_168,0.0203614202254
1046_169,0.860071492862
1046_170,0.872233019725
1046_171,0.761993114435
1046_172,0.862427116833
1046_173,0.756651215717
1046_174,0.0203607035768
1046_175,0.863554405092
1046_176,0.863735000541
1046_177,0.858079209734
1046_178,0.947111332793
1046_179,0.766586115358
